count,mean,std,min,25%,50%,75%,max,model_index,nckts_FD_0.0,nckts_robust,nckts_FD_0.5,nckts_plastic_0.5,nckts_FD_1.0,nckts_plastic_1.0
40378591.0,56.608524322509766,28.46819877624512,1.3420425653457642,33.487112045288086,55.29673004150391,78.24795532226562,167.00302124023438,159,35982601,18097884,2661464,1090764,1734526,1005382
84480501.0,56.415489196777344,28.463964462280277,1.1041771173477173,33.29959487915039,55.0157585144043,77.98080444335938,167.35414123535156,160,74023887,37029989,7108920,3121163,3347694,1964839
44561520.0,56.61717224121094,28.23446083068848,1.3420425653457642,33.713011741638184,55.31443405151367,78.02491188049316,166.749267578125,161,40976445,20696184,2207956,942857,1377119,816740
22001661.0,55.55388641357422,28.091028213500977,1.559078335762024,32.72353744506836,54.03678894042969,76.93769836425781,165.97079467773438,162,10184768,5062145,9017368,4559080,2799525,1524048
18111171.0,55.57522964477539,28.16107177734375,1.5430363416671753,32.716796875,54.05131530761719,77.00624465942383,166.7463836669922,163,7889763,3907621,7349614,3725064,2871794,1517175
7724415.0,56.81105041503906,28.103181838989254,1.755687236785889,33.98992919921875,55.60345458984375,78.18002319335938,165.29046630859375,164,3838813,1971345,3375340,1651410,510262,276118
25457680.0,55.596004486083984,28.150243759155277,1.5486558675765991,32.67785930633545,54.12023735046387,76.99215888977051,165.96604919433594,165,11210031,5577938,10296594,5200658,3951055,2111854
19804071.0,55.827857971191406,28.350812911987305,1.2716282606124878,32.84786796569824,54.28364181518555,77.29336929321289,165.95399475097656,166,7632500,3852325,7293230,3601695,4878341,2650775
8223540.0,56.41828155517578,28.228321075439453,1.6798255443572998,33.603339195251465,55.03351593017578,77.6975326538086,165.96604919433594,167,3363764,1729773,3005259,1443962,1854517,1016590
28883800.0,56.35084533691406,28.506183624267575,1.596459984779358,33.09325408935547,55.061262130737305,78.13614654541016,167.3571319580078,168,12145870,6152019,11945878,5897349,4792052,2482877
34324755.0,56.15406036376953,28.62335968017578,1.2125476598739624,32.85220146179199,54.75267791748047,78.03792953491211,167.3571319580078,169,13910108,6981491,13514472,6616550,6900175,3656029
17003196.0,56.63483428955078,28.20106506347656,1.755687236785889,33.81540107727051,55.35326385498047,78.16141510009766,167.3571319580078,170,6681953,3444982,6295820,3009956,4025423,2154778
31820253.0,55.51108932495117,28.26524543762207,1.1855173110961914,32.47772979736328,54.04043197631836,77.05738067626953,168.01779174804688,171,14963689,7422757,12107953,6152406,4748611,2511679
32760465.0,55.261356353759766,28.252086639404297,1.118106245994568,32.21833038330078,53.69814682006836,76.78245544433594,167.18992614746094,172,14462240,7151956,12352656,6285894,5945569,3217750
12313203.0,56.00571060180664,28.051130294799805,1.5909199714660645,33.158098220825195,54.63577651977539,77.30230331420898,165.28744506835938,173,5606139,2820547,4781700,2386734,1925364,1015547
38909431.0,55.6546745300293,28.158016204833984,1.1029438972473145,32.747459411621094,54.31291961669922,76.99317932128906,166.30322265625,174,19314360,9623345,15999039,8082117,3596032,1926553
41055391.0,55.60087966918945,28.216487884521484,0.6848299503326416,32.62396430969238,54.2677116394043,77.03644180297852,166.30320739746094,175,19999523,9936667,16735784,8473964,4320084,2269501
11484028.0,55.83399963378906,28.042192459106445,1.547733187675476,33.05518436431885,54.64824295043945,77.08185005187988,166.30322265625,176,5839891,2921482,4695460,2356232,948677,495657
39378375.0,56.44707107543945,28.48011589050293,1.1239372491836548,33.31843376159668,55.18048095703125,78.15066909790039,165.9937744140625,177,16876354,8620810,15260694,7548932,7241327,3736453
58855825.0,55.98170471191406,28.44761657714844,0.6857454776763916,32.79216766357422,54.67415618896485,77.67137145996094,166.0731964111328,178,24947734,12573514,23441814,11688431,10466277,5486229
24911211.0,56.56658172607422,28.25882148742676,1.6067298650741575,33.63615417480469,55.43039321899414,78.17276000976562,165.26564025878906,179,11448388,5900865,10216622,4985012,3246201,1756183
24925330.0,55.79365921020508,28.254886627197266,1.559078335762024,32.66721057891846,54.440290451049805,77.42138671875,168.02969360351562,180,10854205,5457937,9256342,4649886,4814783,2533737
34208856.0,55.39761734008789,28.12666893005371,1.1834752559661863,32.339842796325684,53.94790649414063,76.8485336303711,167.0149688720703,181,13918545,6960052,12891360,6493969,7398951,4008978
14058253.0,55.97091293334961,27.87932014465332,1.755687236785889,33.303245544433594,54.57172393798828,76.9434585571289,164.56675720214844,182,5929679,3012410,5390188,2671833,2738386,1486567
33150153.0,55.83037567138672,28.15590476989746,1.1070873737335205,32.902587890625,54.49040985107422,77.1980209350586,165.27468872070312,183,15865490,7933809,13528900,6827549,3755763,1954669
50085036.0,55.57412338256836,28.17728042602539,0.7563073635101318,32.58243942260742,54.27760124206543,76.99641418457031,166.31524658203125,184,22373558,11135697,19577040,9930807,8134438,4208785
19334871.0,55.970333099365234,28.12578392028809,1.5486558675765991,33.139892578125,54.71099472045898,77.17119979858398,166.3152618408203,185,9315442,4703351,7522480,3784505,2496949,1303515
30447306.0,56.53185272216797,28.38340759277344,1.214229941368103,33.47040939331055,55.32341957092285,78.07235717773438,167.1290283203125,186,12901216,6613184,11708790,5781049,5837300,2989938
57357405.0,56.21952819824219,28.419633865356445,1.1221359968185425,33.04490661621094,55.05665969848633,77.8345718383789,167.20188903808594,187,24546602,12489393,23217002,11502585,9593801,4985376
24622653.0,56.9951057434082,28.434890747070312,1.6339988708496094,33.84271240234375,56.05193710327149,78.65736389160156,167.20489501953125,188,11264240,5883132,9625546,4661594,3732867,1929446
18926628.0,55.47422409057617,28.564319610595703,1.4250147342681885,32.10165500640869,54.00156784057617,77.20508575439453,165.96682739257812,189,13651898,6810354,2058012,1050321,3216718,1751908
6274653.0,56.26502227783203,28.60527992248535,1.4071708917617798,32.96458053588867,55.02344512939453,78.15229034423828,162.7895050048828,190,2824519,1433723,1457112,658760,1993022,1075731
7108335.0,56.83176040649414,28.24595642089844,1.6521658897399902,33.9017391204834,55.56813049316406,78.10561752319336,165.2864227294922,191,4991580,2537156,968406,417339,1148349,623527
28876200.0,55.84915542602539,28.26770401000977,0.8920612931251526,32.8924617767334,54.480735778808594,77.30475616455078,166.734375,192,26630264,13047583,2245936,979671,0,0
11217216.0,56.72702026367188,28.363168716430664,1.1117818355560305,33.76742458343506,55.52169990539551,78.32945251464844,165.95004272460938,193,8358046,4091255,2859170,1255903,0,0
9337681.0,56.83481216430664,28.10616874694824,1.1663106679916382,34.14005661010742,55.69517135620117,77.873779296875,164.8822784423828,194,8588160,4268338,749521,255754,0,0
18437628.0,56.42012405395508,28.33216094970703,1.5722697973251345,33.429744720458984,55.077091217041016,77.9683609008789,166.24981689453125,195,17595426,8774582,842202,350018,0,0
11450505.0,57.11715698242188,28.36406707763672,1.4256579875946045,34.177947998046875,56.06742858886719,78.68541717529297,166.2373504638672,196,8949672,4438976,2500833,1054985,0,0
9528795.0,57.010841369628906,28.010133743286133,1.7305405139923096,34.49353218078613,55.84599304199219,78.04410934448242,165.96682739257812,197,8707502,4368000,821293,312633,0,0
37892865.0,55.47249221801758,28.6287841796875,1.325600504875183,32.10639953613281,53.896820068359375,77.3202133178711,166.5401611328125,198,27946762,14013162,3137992,1652452,6808111,3770677
22750885.0,55.31850051879883,28.75555419921875,1.0882315635681152,31.730918884277344,53.88440704345703,77.25797271728516,164.6516876220703,199,11567331,5873805,1888254,851078,9295300,5078054
17632891.0,55.509033203125,28.35696220397949,1.3150461912155151,32.39173126220703,53.97989273071289,76.85623931884766,165.49037170410156,200,10995264,5582479,1204254,556127,5433373,3026634
70051366.0,55.698726654052734,28.406635284423828,1.0399868488311768,32.538559913635254,54.29785537719727,77.3218765258789,167.18092346191406,201,68703336,33756405,1348030,524672,0,0
74535945.0,55.65884017944336,28.465103149414062,0.6781596541404724,32.435062408447266,54.293922424316406,77.31266021728516,167.17791748046875,202,70835356,34704209,3700589,1614386,0,0
32044015.0,55.53751373291016,28.28347396850586,1.1274805068969729,32.48233413696289,54.15792083740234,76.959716796875,165.25045776367188,203,32044015,15764265,0,0,0,0
44100136.0,55.96766662597656,28.256994247436523,1.364981770515442,33.029173851013184,54.66499328613281,77.50780487060547,165.25352478027344,204,43893996,21843932,206140,96442,0,0
68720226.0,55.716007232666016,28.36629295349121,0.6790841221809387,32.55011749267578,54.42696380615234,77.3403091430664,165.52984619140625,205,66426751,32611949,2293475,882193,0,0
37979970.0,55.93125915527344,28.18218994140625,1.5169718265533447,33.034653663635254,54.63920021057129,77.28360748291016,165.25352478027344,206,37875522,18854526,104448,64238,0,0
26437356.0,55.58016204833984,28.73273277282715,1.627967357635498,31.94793033599853,54.114187240600586,77.61450958251953,166.21238708496094,207,18236649,9261698,3206790,1712952,4993917,2748947
21889036.0,55.27207946777344,28.8105411529541,1.2728664875030518,31.420889377593998,53.89958381652832,77.39170837402344,164.66481018066406,208,11034833,5707973,2217615,1076625,8636588,4770398
16122681.0,56.03170394897461,28.77188491821289,1.3389586210250854,32.370262145996094,54.718658447265625,77.94584655761719,165.08445739746094,209,9436585,4907912,1229020,610665,5457076,2946378
54805215.0,55.95738220214844,28.52986717224121,1.0966850519180298,32.59642791748047,54.65148162841797,77.77311706542969,166.31077575683594,210,52031478,25740654,2345770,1019087,427967,217094
81185653.0,55.72166061401367,28.59723854064941,0.7556179165840149,32.31304931640625,54.352806091308594,77.56226348876953,167.18988037109375,211,76356021,37456862,4829632,2152920,0,0
42490371.0,55.722923278808594,28.418994903564453,1.1117842197418213,32.49777603149414,54.409812927246094,77.32634735107422,166.31077575683594,212,41133433,20311732,734670,286021,622268,354672
36649641.0,56.15164566040039,28.352548599243164,1.5875332355499268,33.08745574951172,54.89381790161133,77.72611999511719,165.51583862304688,213,34905829,17407695,1453596,673422,290216,136055
72993403.0,55.70819091796875,28.47607040405273,1.1094131469726562,32.443477630615234,54.31075668334961,77.44953918457031,165.76889038085938,214,67925244,33306818,4694547,2100864,373612,229116
39841201.0,56.012184143066406,28.357990264892575,1.5171688795089722,32.86254119873047,54.78481674194336,77.56513214111328,165.76895141601562,215,39255542,19556970,434189,180190,151470,73097
34208856.0,55.98948287963867,28.520294189453125,1.6357605457305908,32.706820487976074,54.54619026184082,77.73356628417969,165.97079467773438,216,24294040,12352561,3085185,1571682,6829631,3710244
32784753.0,56.649810791015625,28.583370208740234,1.1956732273101809,33.403526306152344,55.34734725952149,78.47410583496094,165.958740234375,217,18307570,9547711,4546009,2116311,9931174,5333934
16077285.0,56.84203338623047,28.29895782470703,1.8870604038238523,33.7934455871582,55.56127166748047,78.40833282470703,165.060546875,218,9964789,5239772,1440108,672891,4672388,2510095
29965411.0,56.241943359375,28.21169090270996,1.495361089706421,33.38620567321777,54.85596466064453,77.58835983276367,167.35415649414062,219,27940770,13784462,2024641,825264,0,0
20669235.0,57.20018005371094,28.07693672180176,1.495359182357788,34.60755729675293,56.111141204833984,78.32784271240234,165.95399475097656,220,17098211,8535136,3571024,1461421,0,0
8729931.0,56.95701599121094,27.84781265258789,1.779118895530701,34.436906814575195,55.79144287109375,77.9425163269043,162.0626678466797,221,8102343,4055167,627588,220766,0,0
25201450.0,56.747703552246094,27.977174758911133,1.596459984779358,34.14337539672852,55.42869758605957,77.92012786865234,167.0691680908203,222,24940119,12586149,261331,75150,0,0
33903495.0,56.9699821472168,27.909645080566406,1.576984167098999,34.495941162109375,55.76873016357422,78.0559196472168,167.06910705566406,223,31469599,15845045,2433896,954767,0,0
16851915.0,56.98297119140625,27.7716007232666,1.841629147529602,34.56719207763672,55.89208984375,78.02326965332031,162.0123748779297,224,16724667,8551630,127248,45600,0,0
51912955.0,55.75946807861328,28.599580764770508,1.558080554008484,32.36310195922852,54.311431884765625,77.55076599121094,168.01779174804688,225,34669743,17662506,3233952,1679675,14009260,7590175
59127375.0,55.35343170166016,28.62311744689941,1.1713076829910278,31.911749839782715,53.8512077331543,77.15696716308594,168.01467895507812,226,33393075,17096203,4441972,2198084,21292328,11739855
29957670.0,55.67475891113281,28.353086471557617,1.558080554008484,32.5519380569458,54.2133674621582,77.1055908203125,164.21365356445312,227,17673053,9165205,1754976,872883,10529641,5818599
51892578.0,56.08163070678711,28.340864181518555,1.1029438972473145,33.03817367553711,54.71213722229004,77.5783920288086,167.18096923828125,228,50853823,25249173,1038755,427037,0,0
56525028.0,56.23735046386719,28.438644409179688,0.750229001045227,33.081626892089844,54.96130561828613,77.81869506835938,167.17796325683594,229,52856496,26191549,3668532,1526981,0,0
21297601.0,55.50755310058594,28.09579086303711,1.372114658355713,32.657562255859375,53.950443267822266,76.74336242675781,165.2625732421875,230,21148009,10347905,149592,73961,0,0
35284200.0,56.76459884643555,28.01588249206543,1.1239372491836548,34.159149169921875,55.49249649047852,77.99345779418945,167.01199340820312,231,35191910,17835041,92290,17740,0,0
61089931.0,56.41544342041016,28.02022361755371,1.3451755046844482,33.71852493286133,55.17070388793945,77.67337036132812,167.01197814941406,232,60484986,30410554,604945,242387,0,0
30004131.0,56.44761276245117,27.84527969360352,1.68228280544281,33.91443634033203,55.22467422485352,77.48591613769531,165.2132110595703,233,30004131,15136134,0,0,0,0
39041866.0,55.77099609375,28.634828567504883,1.6339988708496094,32.20674228668213,54.50111389160156,77.65591430664062,168.02969360351562,234,25030784,12998463,2813343,1466761,11197739,6178186
62189128.0,55.37765884399414,28.55287170410156,1.1100726127624512,31.919099807739254,53.96735954284668,77.10066223144531,168.02659606933594,235,34725714,17934016,5081148,2573024,22382266,12355929
33313203.0,55.79461288452149,28.36258888244629,1.559078335762024,32.6636848449707,54.28940582275391,77.31035614013672,166.8054962158203,236,19683175,10246031,2906585,1550395,10723443,5885133
42647230.0,56.449684143066406,28.648897171020508,1.1070873737335205,32.96483612060547,55.27897262573242,78.3518295288086,166.3152618408203,237,37583769,18975529,2468670,1013375,2594791,1496926
68778856.0,56.16827774047852,28.608497619628903,0.7563073635101318,32.77672481536865,54.88864135742188,77.99750518798828,167.35415649414062,238,58593452,29324005,4950064,2026069,5235340,3065756
